Aspest,Elevation,Slope,MAP,Distance to Roads,Distance to Faults,Distance to Rivers,NDVI,Lithology,label
320.8070068,1790,19.2621994,748.815979,3,0,0,0.490401,3,0
161.5650024,2171,17.5484009,872.6879883,2,0,0,0.503724,3,1
311.2359924,1601,24.1707001,721.3079834,0,0,0,0.491183,4,1
252.473999,1967,26.4789009,837.4310303,1,3,0,0.514253,2,0
139.8439941,1897,19.2341995,800.5939941,0,0,0,0.255764,2,1
37.5685997,834,7.7827802,935.4990234,0,3,0,0.451471,4,0
160.201004,2132,6.3175502,880.5889893,0,0,0,0.42931,2,0
303.6900024,1514,18.2891998,676.7919922,3,0,3,0.248142,4,1
30.0685997,2259,20.0979996,793.9500122,0,0,0,0.55951,3,0
298.3009949,1745,10.4568996,785.5529785,4,0,4,0.445019,2,1
355.9140015,1802,13.1662998,1207.630005,4,0,0,0.26433,4,1
61.6991997,1117,20.2600994,1026.959961,0,0,0,0.417101,4,1
92.4896011,1168,10.8600998,786.0739746,4,1,3,0.481764,2,0
47.0273018,1522,33.6745987,1039.390015,0,2,0,0.365822,4,1
79.8544998,1495,21.9060993,993.8519897,1,0,0,0.336058,4,1
202.4790039,1769,14.6568003,763.3560181,0,0,0,0.264079,2,1
265.5150146,1568,40.4513016,759,0,0,3,0.33722,4,0
46.5481987,1398,23.5671997,967.1500244,0,0,0,0.376299,4,1
107.6500015,1498,10.8900995,735.9439697,0,3,3,0.323329,2,1
271.9750061,884,13.5937996,955.7119751,0,3,0,0.427053,3,0
71.5650024,2551,18.9104004,1245.459961,0,0,0,0.68816,4,0
78.1976013,2039,29.7000999,855.3759766,3,0,0,0.502771,3,1
220.8650055,1705,26.1214008,695.4719849,1,0,3,0.435568,4,0
296.4599915,624,45.5469017,903.4290161,0,0,3,0.300592,2,0
64.6986008,1766,26.8834,787.7509766,0,0,2,0.381158,3,1
316.1019897,2042,17.0387001,812.8469849,1,0,0,0.487766,3,0
66.9745026,1739,19.9097996,786.710022,0,2,0,0.390476,2,0
144.7819977,1917,19.1271,877.2860107,0,1,0,0.3863,2,1
26.5650997,2155,2.1343,1244.589966,0,0,0,0.115677,2,0
194.6569977,2210,15.6392002,865.289978,0,0,0,0.210833,2,1
115.2330017,1876,21.8377991,834.7780151,4,0,0,0.395427,3,1
72.8973007,1427,12.7726002,688.0390015,0,0,0,0.191311,4,1
128.5709991,1719,22.8320007,757.2199707,4,0,3,0.537322,3,1
61.2939987,2168,21.7542,859.6550293,4,0,0,0.626496,4,1
86.1518021,920,42.9617004,1048.619995,0,0,4,0.572959,2,0
211.5879974,2007,38.2207985,838.7109985,0,0,0,0.519406,4,0
320.3559875,1969,10.7242002,837.0469971,1,0,0,0.161719,4,0
92.8830032,2170,30.1095009,960.3839722,0,0,0,0.0601953,4,1
353.7839966,1789,22.9440002,732.0269775,3,0,0,0.458542,4,0
261.5289917,1651,11.1992998,798.5960083,0,0,0,0.146295,4,1
183.8139954,2363,26.6159,872.9169922,0,0,0,0.574513,4,0
317.8340149,1789,30.7896996,796.3850098,0,0,0,0.472779,4,0
142.0379944,1672,25.6839008,1248.469971,4,0,0,0.345552,2,1
4.8207698,1869,19.1399002,1235.540039,0,0,0,0.532081,2,0
318.1799927,1574,11.9947004,990.9990234,0,0,0,0.21594,2,0
243.7330017,1622,35.585701,822.1599731,0,1,1,0.425042,4,0
85.6013031,636,9.2566795,899.6129761,4,3,0,0.396032,4,1
312.7539978,1704,16.7387009,906.7210083,4,0,0,0.565339,2,0
113.0250015,2285,19.9097996,1120.300049,0,0,0,0.613221,4,0
99.4623032,1584,8.6466703,741.3300171,0,0,3,0.14314,2,1
350.5379944,576,14.2221003,911.7130127,3,2,0,0.307627,3,1
39.8055992,1870,27.5051994,1150.599976,0,0,0,0.505958,4,0
139.3509979,1331,28.5321007,923.3070068,0,0,0,0.62689,2,0
113.3440018,1914,23.3220005,847.8189697,0,0,0,0.552643,3,0
51.3401985,1763,3.0543699,778.7940063,4,0,3,0.0517049,1,0
63.4348984,1591,10.5553999,881.3809814,4,0,0,0.182055,2,1
251.5650024,1981,12.6254997,841.5900269,0,0,0,0.108567,3,1
155.923996,1783,23.2185993,818.9320068,0,0,0,0.44451,3,1
142.2749939,2137,15.5995998,1053.02002,0,0,0,0.640181,2,0
180,830,14.4847002,903.4589844,0,0,0,0.362967,2,1
70.9422989,1749,13.6287003,782.0189819,0,0,0,0.334472,4,1
1.09469,1944,33.1962013,841.0969849,0,0,0,0.506711,3,0
101.3099976,2225,14.3029003,862.2410278,0,0,0,0.477932,2,1
217.875,1731,18.3945999,990.992981,0,0,0,0.30089,2,0
106.6989975,1845,14.6282997,807.75,0,0,0,0.116806,2,1
125.9810028,1723,20.6002007,1142.23999,0,0,0,0.578037,2,1
196.4490051,633,24.5209999,914.117981,0,1,2,0.137979,3,1
304.3150024,1468,17.6310997,1004.960022,0,0,0,0.420861,4,1
163.9259949,1548,27.0974007,926.1669922,0,0,0,0.429249,2,0
53.972599,556,6.46663,851.7529907,4,0,1,0.421305,2,0
149.9949951,833,34.3420982,891.0209961,4,0,0,0.274355,2,0
341.0119934,1610,39.3378983,779.4539795,4,0,4,0.377032,4,0
261.8699951,1905,30.5090008,865.1480103,0,0,0,0.320189,2,0
354.6679993,1389,17.4249001,984.1560059,0,0,0,0.530369,2,0
81.6560974,665,32.2799988,849.9299927,4,0,0,0.301816,2,0
306.3049927,1398,26.8708992,764.7670288,4,2,4,0.344158,4,0
70.5297012,1518,23.6303005,759.1350098,0,0,0,0.412116,2,1
184.7640076,2109,16.7539005,859.6380005,0,0,0,0.230912,2,1
125.1809998,1732,17.2740002,1159.890015,4,0,0,0.430755,2,0
129.0939941,522,9.7480297,922.742981,4,0,4,0.395001,4,1
304.1140137,1797,8.8674402,816.4470215,0,0,0,0.477343,4,0
241.5039978,1875,9.4215803,805.5170288,3,0,0,0.325413,2,0
217.0570068,1687,14.3504,861.2750244,0,0,0,0.28888,2,1
83.9909973,1479,17.6623001,779.2269897,4,1,4,0.282668,3,1
6.1886201,1730,19.1807995,1265.089966,4,0,0,0.271283,4,1
262.5190125,1601,22.5893002,712.0449829,2,0,1,0.343466,4,1
166.7590027,2497,8.2804298,951.8599854,0,2,0,0.391692,2,0
147.9949951,1847,8.9356298,812.0269775,0,0,0,0.319525,3,1
280.696991,1828,37.3530998,805.0720215,2,2,2,0.467926,3,1
146.9759979,1495,11.2427998,774.4439697,0,1,3,0.337762,3,1
42.8788986,1316,25.5303001,946.539978,3,0,0,0.302587,2,0
98.2759018,1201,24.8514996,1003.380005,0,0,0,0.393684,2,0
45,2044,25.5149994,806.9060059,0,0,0,0.603955,4,1
315,1494,17.9570007,916.9580078,0,0,0,0.492589,2,0
30.2563992,820,13.0366001,944.8880005,0,0,0,0.361252,2,0
145.0809937,2002,15.0733995,838.6459961,0,0,0,0.425781,3,0
86.7294998,1918,16.2852993,800.5150146,0,0,0,0.421751,3,1
119.0550003,1724,18.9416008,1182.900024,4,0,0,0.272693,4,0
64.5366974,1584,21.1891994,1118.040039,3,0,0,0.470788,4,1
317.0830078,1420,17.9680996,975.7199707,3,0,0,0.488542,2,0
124.875,1747,9.51443,806.072998,0,0,0,0.456294,2,1
39.8055992,1874,14.5925999,1018.320007,4,0,0,0.470013,2,1
63.0834007,1766,31.2777004,779.3579712,2,0,2,0.399923,1,1
6.95296,1726,18.9934006,844.7689819,0,0,0,0.202094,3,1
271.7359924,1541,7.8326302,680.7399902,3,0,2,0.309269,4,1
154.1340027,1357,31.4347992,966.8629761,0,0,0,0.339754,2,0
93.7313995,896,37.5349007,892.5100098,0,0,0,0.466877,2,0
264.368988,1586,16.5555,750.8909912,0,0,0,0.39683,2,0
317.526001,2074,21.8549004,886.6099854,0,0,0,0.552242,2,1
230.2619934,2210,24.2148991,819.2020264,0,0,0,0.539074,4,0
340.7409973,1852,20.1196003,1177.410034,4,0,0,0.114611,4,1
126.8700027,1561,7.12502,1014.159973,0,0,0,0.425053,2,0
72.8240967,2151,13.4884005,806.3189697,0,0,0,0.681346,4,0
165.9640045,462,1.96786,863.315979,0,0,4,0.272739,2,0
251.3280029,1710,32.5269012,1152.229981,0,0,0,0.169197,2,1
231.7100067,1596,5.7596202,989.4760132,3,0,0,0.267591,2,0
342.0960083,1713,29.6499996,1193.829956,0,0,3,0.102942,2,1
228.8139954,1620,10.0467997,1022.729981,0,0,0,0.34488,2,0
135,1299,3.0357201,741.4869995,4,0,4,0.299695,3,1
71.5650024,1231,12.6254997,930.2739868,0,3,1,0.183565,2,1
247.4429932,1579,30.3932991,1037.680054,0,0,0,0.474087,4,1
123.6900024,1623,8.5437298,698.4299927,0,3,4,0.391155,4,0
217.5189972,1671,30.4713001,1161.98999,4,0,0,0.473833,4,1
261.0270081,1938,9.1067495,773.7490234,0,0,0,0.370341,4,1
115.677002,1796,25.6788006,819.4329834,1,0,1,0.292014,2,0
294.5379944,1860,22.8500996,817.5120239,1,1,1,0.435149,3,0
329.6419983,1628,34.0597992,790.9180298,0,0,4,0.426185,4,1
344.2489929,689,9.5834398,884.3270264,0,0,0,0.285004,2,1
185.7109985,891,18.5205994,917.4840088,0,0,0,0.265212,2,1
83.1251984,1363,30.6151009,1142.969971,0,0,3,0.406796,2,0
3.9909101,2473,19.7584991,1217.449951,0,0,0,0.639847,2,0
51.1702003,1731,12.3689003,782.5,3,1,0,0.477187,2,0
64.5366974,1904,30.1774006,760.8049927,0,0,0,0.668911,4,0
155.8540039,1630,7.5431499,773.4459839,3,0,0,0.28681,3,0
79.439003,1880,26.5713997,804.6820068,4,0,0,0.283705,3,1
232.3059998,1820,13.0446997,811.117981,0,0,0,0.20341,2,1
91.6365967,1928,16.2665005,762.5250244,0,0,0,0.229607,4,1
350.8380127,1807,21.4304008,783.1270142,0,0,0,0.430285,3,0
181.6849976,1625,15.8256998,1027.359985,0,0,0,0.479235,2,0
337.1090088,2260,22.1490993,833.3779907,0,0,0,0.425739,4,0
84.2071991,1690,30.0258007,1153.98999,1,0,0,0.187067,4,1
67.2490005,643,7.9732299,881.2509766,3,0,1,0.373193,2,1
21.8013992,1418,12.6466999,758.4650269,4,1,4,0.171914,4,1
101.3099976,1448,17.6765003,975.96698,0,0,0,0.490885,2,0
177.5099945,1959,20.9916,768.4290161,0,0,0,0.392421,4,1
0.93919,674,26.9489002,904.5109863,0,0,4,0.522649,2,0
30.2031994,819,17.9013996,895.2440186,0,0,0,0.392722,4,0
135.923996,1900,20.0716,749.2979736,3,0,3,0.543994,4,0
292.32901,737,26.7707005,840.0009766,0,0,0,0.334229,2,0
133.0249939,2124,9.7029305,817.7659912,0,0,0,0.429742,4,0
231.0090027,2081,6.4231501,838.414978,0,0,0,0.0788043,3,1
103.2409973,1638,36.0424995,800.4580078,4,0,0,0.462827,2,1
317.8989868,1623,24.9906006,935.0369873,0,0,0,0.169018,2,1
348.2070007,1824,21.1735001,1192.98999,0,0,1,0.437724,2,1
85.1008987,1330,23.7064991,821.4819946,0,0,1,0.468548,2,0
263.5409851,2118,41.6362991,877.8599854,0,0,0,0.488386,2,1
306.723999,1236,18.1336994,945.9799805,0,0,0,0.348972,2,0
115.6409988,1370,24.8055,1036.400024,0,0,0,0.537033,2,0
316.6369934,1904,11.6578999,833.4489746,3,0,0,0.480576,2,0
172.0930023,1851,16.8505001,1002.650024,0,0,0,0.37146,2,1
153.0039978,1499,13.9195995,1243.880005,4,0,0,0.34747,3,1
4.2363901,1741,12.7139997,768.2440186,0,0,0,0.344558,4,1
12.4259005,1455,14.1295004,749.7069702,0,0,0,0.334424,2,1
231.7100067,1603,21.9720001,763.9249878,0,0,4,0.22598,4,1
82.1847,1722,12.1061001,729.4249878,4,0,4,0.423598,4,0
184.3990021,1544,3.1096301,772.1610107,0,1,2,0.152274,4,0
43.0584984,1933,19.1807995,806.1019897,3,0,0,0.576577,3,1
11.3099003,1903,14.3029003,763.9819946,0,0,0,0.497682,2,0
251.5650024,1588,14.7630997,713.9099731,3,0,3,0.327267,4,1
131.423996,1889,33.4748001,1103.189941,2,0,0,0.537539,4,1
68.1986008,1886,15.0699997,814.1329956,0,0,0,0.410044,2,1
16.6208,1991,30.2283993,1057.26001,0,0,0,0.350673,2,1
16.7420006,1688,28.1550007,728.960022,4,0,0,0.387024,4,0
153.4349976,1751,16.6014996,752.1240234,4,1,0,0.31809,1,1
249.9440002,2034,15.6127996,1217.339966,1,0,0,0.274786,2,0
260.4630127,889,27.8400002,877.7109985,0,0,1,0.293257,2,0
214.5919952,2100,16.3603992,1240.630005,4,0,0,0.36971,3,1
316.9530029,1411,27.4223995,963.5759888,1,0,0,0.460602,2,0
120.5299988,1008,48.5409012,927.7730103,0,0,2,0.530095,4,0
61.3139,1629,26.7234001,808.0130005,3,3,3,0.42462,3,0
136.6369934,1976,22.4234009,783.5549927,0,0,0,0.350357,4,1
312.3370056,1816,26.8990002,1166.890015,4,0,0,0.291626,3,1
231.4830017,1562,14.6246996,932.71698,0,0,0,0.446181,2,0
237.1549988,1492,21.3952007,980.0360107,2,0,3,0.526419,2,0
350.2179871,2158,36.3418007,892.8779907,0,0,0,0.425502,3,0
61.6991997,1657,17.0979004,1149.939941,0,0,2,0.365585,2,1
55.7388992,2117,19.1807995,842.2559814,2,0,0,0.319181,4,1
325.0079956,1307,11.4995003,692.46698,0,0,2,0.20652,2,1
205.201004,1138,8.89851,930.7280273,0,0,0,0.480397,2,0
134.6970062,1041,48.0792999,920.4699707,0,0,3,0.393089,4,0
12.3808002,1391,27.6861,1245.869995,2,0,0,0.622708,2,1
140.598999,632,16.8022995,949.9760132,4,0,3,0.279849,2,0
270,1573,14.4847002,776.7180176,3,1,0,0.561241,3,1
203.9620056,1588,13.8323002,1086.76001,0,0,0,0.548679,2,0
71.5650024,1629,1.5095299,733.309021,2,0,4,0.0444639,1,0
279.7820129,1719,36.3418007,1174.52002,0,0,4,0.505273,2,1
111.038002,1748,9.8764696,1045.579956,0,0,0,0.197149,2,1
202.2180023,1816,17.7217999,800.2919922,3,3,0,0.243119,3,1
248.9620056,1962,9.8764696,831.1030273,3,0,0,0.199057,2,1
330.6109924,1315,22.5893002,973.2349854,4,0,0,0.385763,2,0
302.4710083,1739,3.1096301,772.0360107,4,0,2,0.147009,1,0
158.4989929,1946,8.40658,796.1539917,0,0,0,0.197414,4,0
275.1940002,1795,2.63503,804.5609741,0,0,4,0.186468,1,0
226.8480072,2154,28.7355995,838.0599976,0,0,0,0.464426,3,1
291.8009949,1709,7.6675801,809.7050171,4,0,0,0.49347,2,1
333.4349976,1858,18.5419998,815.617981,2,0,0,0.350641,2,0
186.5200043,1572,16.3603992,784.1409912,0,1,3,0.444959,3,1
87.8788986,1966,18.6613998,850.223999,0,1,0,0.461077,2,1
57.9945984,1369,21.4589005,734.5100098,0,0,0,0.37738,2,1
78.6901016,462,2.43314,867.3959961,0,0,4,0.499262,2,0
304.8240051,1850,13.1421003,825.5059814,2,0,0,0.303953,2,1
103.8610001,1523,18.2865009,894.9899902,0,0,0,0.27597,2,0
281.3099976,1679,11.9947004,750.0219727,3,0,4,0.295677,4,0
198.4349976,1474,16.8595009,880.6229858,0,0,2,0.50173,2,0
192.529007,910,8.7356901,923.7369995,0,0,0,0.488411,4,0
222.1009979,1559,24.9906006,1032.319946,1,0,0,0.527789,4,0
156.477005,1908,21.1198997,775.6049805,4,0,1,0.361236,3,0
41.1859016,1642,10.0467997,994.8499756,4,0,0,0.292857,4,1
89.2748032,748,18.2212009,909.9790039,3,2,0,0.231583,2,0
37.875,1833,8.1112804,817.9520264,1,1,0,0.363871,2,1
350.1659851,1538,17.5969009,800.7109985,0,0,0,0.37664,3,1
353.8529968,2056,28.5814991,807.7030029,1,0,0,0.440763,2,1
105.8320007,1601,16.1814003,693.117981,2,0,4,0.309064,3,0
14.2068005,1740,34.1805,1037.459961,0,0,0,0.388986,4,1
272.7260132,1220,9.9372702,684.315979,4,0,4,0.241127,4,1
204.076004,632,23.2185993,858.7119751,1,0,3,0.231484,2,0
205.5339966,792,35.9412003,904.8250122,1,0,0,0.263331,2,0
304.79599,1250,16.6657009,871.3939819,4,0,0,0.420587,4,1
163.0720062,1610,5.7204299,755.5560303,2,0,2,0.322332,2,0
211.9080048,2126,14.5818005,842.210022,0,0,0,0.322793,2,1
31.4295998,1759,9.9702597,778.4390259,4,0,0,0.347794,2,0
98.8417969,1872,10.7444,766.1539917,0,0,0,0.199649,4,0
47.0096016,1596,18.5765991,792.776001,4,0,3,0.51887,4,1
100.3050003,2124,5.3228502,833.7890015,0,0,0,0.329136,2,0
232.3860016,1291,17.7894001,832.059021,3,0,0,0.445876,2,1
48.5035019,1937,16.1338997,852.9699707,0,0,0,0.119216,2,1
27.8241005,1413,34.1543999,931.5479736,0,0,0,0.48684,2,0
112.6200027,2472,18.0042,905.8449707,0,0,0,0.642596,2,0
298.8559875,1146,13.1218996,693.5939941,2,0,4,0.251542,3,1
69.2276993,1731,7.36374,769.6859741,1,0,0,0.214029,3,1
255.9640045,2094,33.1375008,835.7839966,0,0,0,0.535252,4,0
59.6763992,1152,14.3504,693.6060181,2,0,4,0.173722,3,1
147.0950012,1924,14.2035999,812.367981,3,0,0,0.14118,2,1
19.2306995,1650,20.7823009,738.1749878,4,0,0,0.287099,2,1
134.2039948,1791,22.9918003,818.2910156,0,0,0,0.220696,2,1
351.0270081,2265,13.5197001,848.2769775,0,0,0,0.183012,4,1
82.3758011,1089,28.0972004,918.914978,3,3,1,0.27532,4,1
46.9524994,2012,27.4223995,875.7949829,0,0,0,0.525626,3,0
131.1000061,1833,37.9407997,746.0050049,1,0,3,0.538345,4,0
250.8209991,1057,22.0902996,928.257019,0,0,0,0.268894,2,0
207.4080048,1778,14.2221003,818.4539795,2,0,0,0.26105,4,1
20.1362991,1667,14.9104996,750.2210083,1,2,0,0.381151,2,1
345.256012,1970,9.2981997,852.1209717,0,0,0,0.344038,2,1
202.2489929,2013,11.2041998,836.3599854,0,0,0,0.440746,3,0
22.3801003,1896,17.0356998,810.0809937,4,0,0,0.266062,1,1
352.875,1485,28.2572994,759.8380127,0,0,0,0.353267,2,1
341.5650024,1183,1.5095299,721.9680176,4,0,4,0.362753,2,1
232.8529968,1266,9.7873201,662.7390137,3,0,4,0.436056,4,1
214.7779999,1925,20.0643997,830.8900146,0,0,0,0.334783,4,0
67.5035019,1269,24.0596008,1077.569946,0,0,0,0.227048,4,1
161.5650024,466,0.754894,873.7780151,4,0,3,0.365535,2,0
162.6459961,1386,15.6094999,759.664978,4,0,4,0.414236,3,1
215.7890015,2173,12.4551001,862.848999,2,0,0,0.239602,2,1
320.5450134,793,31.3743,919.6710205,0,0,0,0.350674,4,0
172.875,2187,25.1875,1222.479981,0,0,0,0.191859,2,0
86.6334991,1803,8.0769997,817.802002,4,2,0,0.374148,2,1
226.0050049,2186,18.5685997,881.625,0,0,0,0.457673,2,0
180.7640076,1654,17.3554993,1069.5,0,0,0,0.583701,2,0
148.2409973,2035,17.1569004,839.3099976,0,0,0,0.396046,4,0
100.0080032,1831,16.0510998,821.5650024,1,0,0,0.348984,2,1
222.6139984,1491,8.0563602,749.9459839,2,0,2,0.244571,4,0
241.1439972,1486,13.1218996,949.8140259,3,0,3,0.0767832,2,1
96.4992981,1415,18.3297997,1039.420044,2,0,0,0.515874,2,0
248.4290009,2060,10.9049997,1197.310059,0,0,2,0.656595,2,0
357.54599,888,30.2793007,870.6110229,1,0,2,0.35272,2,0
92.9107971,1497,26.2110996,962.9370117,0,3,2,0.52356,4,1
342.0310059,1835,17.9598007,796.2969971,3,0,0,0.290389,2,1
205.345993,1680,19.3103008,975.1309814,0,0,0,0.415482,4,1
251.0299988,1669,15.7475004,737.5510254,0,0,0,0.218482,2,1
165.9640045,2020,9.7480297,841.5390015,1,0,0,0.156776,3,0
353.6600037,615,4.3154502,852.7399902,4,0,1,0.265792,2,0
5.11731,1331,29.2735996,912.0650024,0,0,0,0.446693,2,0
358.1520081,2046,7.36374,827.9550171,0,0,0,0.227436,2,1
350.5379944,2006,16.9165001,833.9099731,0,0,0,0.327267,2,0
61.7711983,1605,24.1928005,765.9680176,0,0,0,0.30515,2,1
133.9190063,2040,17.3467999,783.0709839,0,0,0,0.312327,4,1
132.4440002,1567,33.4496994,987.9420166,0,0,0,0.575023,2,0
34.4389992,1647,19.4762001,978.0570068,0,0,0,0.2764,4,1
245.5559998,2223,8.5889301,888.2990112,0,0,0,0.239928,2,1
295.9419861,2493,18.9260006,942.6699829,0,0,0,0.453287,2,0
266.1860046,899,20.5977993,911.4719849,0,0,0,0.375746,2,0
211.5350037,775,23.2772007,822.7719727,1,0,4,0.330595,2,0
295.4079895,1099,20.2553997,820.7769775,4,0,4,0.511832,2,1
178.727005,1770,10.6222,777.6309814,3,0,4,0.24669,3,1
41.467701,1631,25.5573997,855.7290039,0,0,0,0.580202,4,0
116.5650024,1795,17.5769997,1188.359985,0,0,0,0.581931,2,1
260.6400146,2021,21.0209007,778.0549927,0,0,0,0.472226,4,0
295.6409912,1478,13.0121002,1107.219971,0,0,0,0.538647,3,0
121.7590027,2074,17.1569004,794.34198,0,0,0,0.546611,4,0
47.9608994,1804,18.8922005,1270.339966,4,0,0,0.158178,4,1
345.7630005,1972,16.0671005,789.4949951,4,0,0,0.350004,3,1
125.538002,1560,14.0847998,981.4719849,1,0,1,0.405702,2,1
351.8699951,1774,10.0249996,796.1420288,0,0,2,0.354701,3,1
31.7150993,2023,23.5538006,827.2979736,0,0,0,0.565489,3,1
295.0960083,2084,19.9752007,1244.650024,0,0,0,0.53988,2,0
333.4349976,1647,11.5836,769.2659912,3,0,0,0.455622,3,1
90.4440994,1604,28.2586994,1183.01001,0,0,0,0.677821,2,0
280.6199951,1059,7.72541,954.4400024,0,0,0,0.564275,4,0
340.2009888,1954,12.4850998,790.4979858,0,0,0,0.150491,2,1
80.134201,938,11.0089998,858.5250244,4,0,1,0.150694,2,1
82.0304031,1803,22.8180008,814.4660034,3,0,0,0.3847,2,1
121.3499985,2090,22.9997005,854,0,3,0,0.101318,2,1
303.9769897,1373,24.809,977.9990234,0,0,0,0.382794,2,1
16.2602005,1642,22.6198997,867.1500244,0,0,0,0.496045,4,1
315,1849,12.6212997,824.4219971,1,1,0,0.182174,2,0
16.9274998,1301,5.7204299,718.572998,4,0,1,0.320404,2,1
254.147995,1491,19.3330002,692.2299805,3,0,3,0.149634,4,1
141.3399963,574,14.9384003,881.6729736,1,0,0,0.51292,2,0
262.4049988,2177,7.1874099,811.9140015,0,0,0,0.167905,4,0
168.0709991,1724,16.8234005,1252.390015,4,0,0,0.521131,2,0
344.2489929,2018,18.6588001,844.3790283,0,0,0,0.331215,2,1
183.3659973,1106,26.4132004,928.3709717,3,2,0,0.475489,2,1
128.2899933,1480,16.8353996,1026.949951,0,0,0,0.484279,2,0
160.6410065,1660,26.1149006,784.75,2,0,1,0.550348,2,1
142.352005,1008,36.3804016,807.4840088,0,0,0,0.314189,2,0
287.4249878,1539,30.8917007,769.6640015,4,1,0,0.564412,3,1
158.9620056,1690,6.6206899,997.9420166,0,0,0,0.388001,2,1
209.2489929,1809,13.4294004,800.0490112,4,0,0,0.309349,3,1
176.423996,1143,14.9591999,951.0549927,0,0,0,0.497758,2,0
165.651001,1298,20.2980003,1016.390015,3,0,3,0.217087,4,1
310.0299988,1685,15.2206001,1191.329956,0,0,0,0.643952,2,0
143.4550018,1497,23.7898006,760.1170044,4,0,0,0.332387,4,0
157.1349945,1638,20.5723,962.4569702,0,0,0,0.356887,2,1
101.5090027,1761,43.2202988,1217.439941,0,0,0,0.233059,2,1
112.0680008,1874,26.5219994,830.2919922,0,0,0,0.37214,3,1
260.0960083,1919,28.0550995,831.9039917,0,0,0,0.454618,3,0
251.5650024,1576,4.5202298,850.8359985,4,0,0,0.144378,2,1
109.0410004,1599,26.4773006,1181.800049,0,0,1,0.277275,2,1
237.7660065,1977,37.7169991,902.809021,0,0,0,0.526825,4,0
130.8399963,1231,18.0014,954.4290161,2,0,0,0.546436,4,0
212.470993,1630,3.1096301,758.1339722,4,0,0,0.211651,1,0
208.5299988,708,35.2466011,906.4689941,0,3,4,0.300387,3,0
31.7014008,1627,18.4188004,1122.790039,3,0,0,0.177639,4,1
266.7600098,1501,23.8633003,847.2700195,0,0,0,0.546609,2,1
185.1940002,1736,2.63503,780.0739746,0,1,1,0.418517,2,0
202.8339996,987,9.7480297,930.177002,4,0,0,0.443534,2,1
180,1817,11.3099003,782.7819824,2,0,0,0.260897,3,0
343.5230103,1776,17.1450996,799.7789917,0,0,0,0.125902,2,1
261.4039917,1413,35.9348984,814.2410278,2,1,0,0.443864,4,0
60.5928001,2232,27.7499008,897.4310303,0,0,0,0.63275,2,1
146.3099976,1598,11.8774996,1011.25,1,0,0,0.386817,2,0
189.8659973,1823,21.2604008,1027.040039,0,0,0,0.185158,2,1
212.9889984,1806,15.8093996,734.6870117,0,0,3,0.288919,4,0
10.0691004,907,24.3614006,922.8709717,4,1,0,0.273367,4,1
202.8999939,1280,46.3801003,966.3259888,0,0,0,0.50723,2,0
285.6900024,1140,37.6096001,891.927002,0,0,1,0.45145,2,0
350.6650085,1454,31.6536999,702.6729736,3,0,0,0.335526,4,1
